,Median earnings 2007,Id2,Geography_x,Population 2007,Median earnings 2017,Geography_y,Population 2017,Id,Geography,"Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Mining 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Mining 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Construction 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Construction 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Manufacturing 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Manufacturing 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Wholesale trade 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Wholesale trade 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Retail trade 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Retail trade 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Transportation and warehousing 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Transportation and warehousing 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Utilities 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Utilities 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Information 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Information 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Finance and insurance 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Finance and insurance 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Educational services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Educational services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Health care and social assistance 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Health care and social assistance 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Other services, except public administration 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Other services, except public administration 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Public administration 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Public administration 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - PERCENT IMPUTED - Industry 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - PERCENT IMPUTED - Industry 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over 2017","Total; Estimate; Agriculture, forestry, fishing and hunting, and mining: 2017","Total; Estimate; Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting 2017","Total; Estimate; Agriculture, forestry, fishing and hunting, and mining: - Mining, quarrying, and oil and gas extraction 2017",Total; Estimate; Construction 2017,Total; Estimate; Manufacturing 2017,Total; Estimate; Wholesale trade 2017,Total; Estimate; Retail trade 2017,"Total; Estimate; Transportation and warehousing, and utilities: 2017","Total; Estimate; Transportation and warehousing, and utilities: - Transportation and warehousing 2017","Total; Estimate; Transportation and warehousing, and utilities: - Utilities 2017",Total; Estimate; Information 2017,"Total; Estimate; Finance and insurance, and real estate and rental and leasing: 2017","Total; Estimate; Finance and insurance, and real estate and rental and leasing: - Finance and insurance 2017","Total; Estimate; Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services 2017","Total; Estimate; Educational services, and health care and social assistance: 2017","Total; Estimate; Educational services, and health care and social assistance: - Educational services 2017","Total; Estimate; Educational services, and health care and social assistance: - Health care and social assistance 2017","Total; Estimate; Arts, entertainment, and recreation, and accommodation and food services: 2017","Total; Estimate; Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation 2017","Total; Estimate; Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services 2017","Total; Estimate; Other services, except public administration 2017",Total; Estimate; Public administration 2017
31,29033,13740,"Billings, MT Metro Area",150205,35498,"Billings, MT Metro Area",172081,3100000US13740,"Billings, MT Metro Area",48868,34232,1575,25625,1218,21501,357,55911,4101,34705,3939,37537,2957,37896,5954,29006,2767,43581,2470,42291,297,53391,1122,27555,4469,38241,2819,45224,1650,34647,3998,51299,3034,52775,0,-,964,48750,8845,31629,1760,34000,7085,30707,4579,23643,1348,24338,3231,22233,1854,26586,2708,40773,3.3,(X),63009,2494,1288,1206,6073,4012,2641,6591,5566,4901,665,1624,3800,2886,914,5057,2870,0,2187,14676,3977,10699,5333,960,4373,2987,2155
32,30050,13780,"Binghamton, NY Metro Area",246426,37750,"Binghamton, NY Metro Area",242217,3100000US13780,"Binghamton, NY Metro Area",74730,36625,1040,22129,794,21671,246,25046,4702,33350,12764,47146,2434,35091,7726,26667,4018,46721,2808,37500,1210,63100,1829,30052,4710,37208,3883,37408,827,36693,7752,46237,5550,49338,58,-,2144,32840,18385,36311,6082,43413,12303,33892,3525,26515,599,25747,2926,31011,2360,24464,3485,50673,6.1,(X),70379,322,207,115,3523,11055,2240,6251,3922,2964,958,1158,3592,2870,722,6534,4397,77,2060,20395,7407,12988,3863,295,3568,2851,4673
33,33404,13820,"Birmingham-Hoover, AL Metro Area",1106765,39447,"Birmingham-Hoover, AL Metro Area",1149807,3100000US13820,"Birmingham-Hoover, AL Metro Area",351526,40294,5402,42099,3267,27394,2135,56728,33109,36112,43762,45493,18979,40864,37460,28105,21170,50729,12808,43660,8362,67825,11333,46766,34785,42365,29408,43008,5377,39692,34334,45488,21792,60299,1129,66237,11413,32997,64946,38046,20693,42479,44253,35955,13012,24124,2249,34904,10763,23135,15617,33761,17617,44292,4.3,(X),378718,4456,772,3684,28698,43662,14118,35095,24568,14384,10184,8393,34206,27743,6463,38911,24802,380,13729,86172,27953,58219,19656,4833,14823,19835,20948
34,30975,13900,"Bismarck, ND Metro Area",103242,43665,"Bismarck, ND Metro Area",132767,3100000US13900,"Bismarck, ND Metro Area",38950,34679,1656,40584,1279,27127,377,76486,3219,36023,2480,40672,766,35227,4558,30930,3268,50776,1916,45156,1352,69667,1127,51288,3519,32066,2839,33794,680,25531,3054,41906,2165,42366,123,22402,766,42887,7838,26966,1817,33852,6021,26381,2226,25856,484,29051,1742,21569,1628,35056,3611,40149,3.1,(X),53431,3212,1619,1593,5148,2989,2541,4975,3585,2514,1071,1026,2717,2377,340,3391,2328,90,973,12622,3121,9501,3138,794,2344,1925,6162
35,29961,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",159022,38822,"Blacksburg-Christiansburg-Radford, VA Metro Area",181986,3100000US13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",44261,34063,684,21919,684,21919,0,-,2936,30893,8196,37166,596,44940,3765,28017,1475,48682,1081,48506,394,49004,962,52092,1930,33499,943,29957,987,34545,3981,41447,2719,50322,0,-,1262,33892,12655,37208,8125,39719,4530,30220,2892,16716,245,9542,2647,16845,1728,31246,2461,34571,1.8,(X),54425,1176,1139,37,3565,9406,1295,5317,1614,951,663,658,1393,1250,143,4108,2625,80,1403,17027,10906,6121,3489,340,3149,1959,3418
36,28519,14020,"Bloomington, IN Metro Area",180766,35674,"Bloomington, IN Metro Area",167825,3100000US14020,"Bloomington, IN Metro Area",48238,35410,710,37050,387,29766,323,51602,4462,39780,7115,40689,945,42292,3577,24102,3521,40625,2842,40977,679,32527,980,45105,2705,33196,1771,40028,934,26979,3525,32413,2341,36085,0,-,1184,28626,11476,33340,6053,42297,5423,26962,3945,26659,516,28438,3429,26573,1789,31542,3488,51849,2.3,(X),51197,232,61,171,3525,7447,875,3255,2484,1969,515,1305,2372,1592,780,4952,3231,0,1721,16535,8721,7814,3352,802,2550,2581,2282
37,31363,14260,"Boise City-Nampa, ID Metro Area",587025,34721,"Boise City, ID Metro Area",710323,3100000US14260,"Boise City-Nampa, ID Metro Area",176617,37219,3568,32810,2888,28807,680,38325,17872,39620,26113,40849,7617,38188,21281,29378,10916,37888,8144,36488,2772,41543,5978,38461,14024,41750,10121,43020,3903,41181,18614,40360,11691,47449,168,72079,6755,30235,25982,37118,8706,37205,17276,37024,6989,24201,1203,41603,5786,23640,5065,31770,12598,46941,1.9,(X),229442,5864,4388,1476,21256,28724,7320,25648,13418,10078,3340,3527,14098,9680,4418,26305,15669,268,10368,44951,15141,29810,12165,1985,10180,10280,15886
38,42425,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",4482857,52050,"Boston-Cambridge-Newton, MA-NH Metro Area",4836531,3100000US14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",1484090,51594,6131,37101,5579,31524,552,61265,88211,51884,170108,56538,51674,56888,121346,40554,61758,51471,50403,49199,11355,75501,59381,61448,165303,60389,133655,62323,31648,50093,232100,62421,173549,75690,2389,61293,56162,37273,320886,48088,120536,51429,200350,45799,80828,30364,14570,41269,66258,26916,55702,36155,70662,61380,5.6,(X),1803680,5023,4112,911,107741,193432,42135,140202,72782,57723,15059,49898,172708,136609,36099,309904,240715,3517,65672,458089,178143,279946,101841,20803,81038,62995,86930
39,38420,14500,"Boulder, CO Metro Area",290262,50100,"Boulder, CO Metro Area",322514,3100000US14500,"Boulder, CO Metro Area",89109,51723,1109,23702,844,15907,265,"100,000+",5218,44330,13917,68839,3162,"100,000+",8197,34333,3048,55921,2532,52196,516,85792,4034,73125,5501,43606,3383,46142,2118,40402,20141,75076,17710,78623,246,27402,2185,36875,12884,48734,6953,50442,5931,46314,5695,30468,1330,36278,4365,29348,3526,39694,2677,53630,2.8,(X),109303,1924,1142,782,6249,15591,2157,9842,3047,2473,574,4874,6825,4838,1987,20533,17693,79,2761,22566,12393,10173,5781,2176,3605,4107,5807
40,28623,14540,"Bowling Green, KY Metro Area",116061,32515,"Bowling Green, KY Metro Area",178474,3100000US14540,"Bowling Green, KY Metro Area",35399,34434,320,28824,218,21548,102,43750,3028,35684,7960,38388,902,40543,3916,30399,1006,32196,776,31157,230,41376,759,57188,1577,21843,808,32335,769,11532,3164,29200,1325,37434,55,-,1784,23183,8453,35824,4495,36288,3958,33799,1614,15429,309,47716,1305,13834,1491,22480,1209,36900,3.4,(X),55333,707,540,167,2739,14666,3522,6192,3896,3571,325,635,2415,1278,1137,3742,1840,121,1781,10081,3778,6303,2746,499,2247,1734,2258
41,36972,14740,"Bremerton-Silverdale, WA Metro Area",236732,45620,"Bremerton-Silverdale, WA Metro Area",266414,3100000US14740,"Bremerton-Silverdale, WA Metro Area",62838,47898,98,43559,98,43559,0,-,5144,51212,9184,55911,1618,40448,5206,33345,2890,53977,2819,53661,71,62465,1549,41533,3681,38099,2334,43839,1347,35121,8623,58868,6715,62036,0,-,1908,36166,8551,43051,2648,50301,5903,37677,4295,21143,1564,32899,2731,20276,2120,43693,9879,57167,4.2,(X),81632,265,59,206,6020,10299,1146,7097,3673,3017,656,1483,4656,3116,1540,9075,6401,37,2637,17536,4872,12664,5718,1381,4337,2897,11767
42,46488,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",895015,50395,"Bridgeport-Stamford-Norwalk, CT Metro Area",949921,3100000US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",288114,55310,559,51895,352,51429,207,52292,23663,49051,35373,60140,10268,65153,27775,40374,10130,58284,8481,57068,1649,60778,11378,60216,41628,"100,000+",35969,"100,000+",5659,56642,42872,71588,29150,86347,1083,"100,000+",12639,42248,52333,47652,16948,54983,35385,41748,15289,31261,2947,54563,12342,30065,10966,28036,5880,67726,5.7,(X),319290,816,460,356,20858,33473,8729,28098,11808,9563,2245,11784,45249,38643,6606,51322,34796,1452,15074,66085,22875,43210,18470,5248,13222,15262,7336
43,20449,15180,"Brownsville-Harlingen, TX Metro Area",387210,24920,"Brownsville-Harlingen, TX Metro Area",423725,3100000US15180,"Brownsville-Harlingen, TX Metro Area",87036,24890,1767,21853,1116,20103,651,30664,7271,24143,7288,30637,2376,22108,10247,20638,4839,35933,4022,36154,817,27357,1945,35272,4109,25797,2776,25729,1333,25887,6778,24968,2682,41796,0,-,4096,16625,21740,26570,11017,36293,10723,20647,6604,14687,833,21720,5771,13911,5073,16813,6999,35902,3.8,(X),108643,1208,752,456,8811,6170,1742,13055,7232,6218,1014,1645,6256,4015,2241,8598,4345,0,4253,35847,14981,20866,5728,980,4748,4605,7746
44,31763,15260,"Brunswick, GA Metro Area",100831,33813,"Brunswick, GA Metro Area",114473,3100000US15260,"Brunswick, GA Metro Area",32015,35525,744,19352,744,19352,0,-,4281,37809,2560,50556,817,30129,2762,29703,1571,42153,1075,50931,496,36265,423,37799,1434,44309,1002,43856,432,70467,2888,36641,1240,35339,76,-,1572,40508,5091,30984,2142,38714,2949,27259,3379,26865,247,-,3132,26078,2488,35173,3577,42409,8.6,(X),32529,347,300,47,3123,3209,706,3015,1219,1219,0,258,2340,1120,1220,2959,1741,0,1218,7075,2789,4286,4052,586,3466,997,3229
45,33212,15380,"Buffalo-Niagara Falls, NY Metro Area",1128183,40418,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",1136856,3100000US15380,"Buffalo-Niagara Falls, NY Metro Area",325862,40486,1959,35098,1749,34127,210,57069,15496,44675,55066,45904,12250,41058,28930,30658,18663,47841,14206,45709,4457,57614,6566,37484,29325,43717,24520,44829,4805,36884,35604,41756,20556,51513,930,56549,14118,30398,72715,38028,22979,42874,49736,35557,18075,26168,4014,28843,14061,25439,12419,27044,18794,58492,3.6,(X),387346,1313,986,327,21135,52327,13224,35102,18874,16154,2720,5257,41387,32959,8428,39011,23531,442,15038,98530,36928,61602,23724,6170,17554,14627,22835
46,28577,15500,"Burlington, NC Metro Area",145360,33925,"Burlington, NC Metro Area",162391,3100000US15500,"Burlington, NC Metro Area",47901,32567,907,80103,907,80103,0,-,4294,36800,9873,26805,1796,41892,4830,24850,1768,42293,1273,44729,495,26789,658,37222,4010,30911,2718,35731,1292,30244,3620,40361,2069,58634,0,-,1551,29504,10122,36420,2988,37081,7134,36126,3034,23318,670,11777,2364,24630,1804,36821,1185,42351,6.4,(X),56258,543,543,0,5488,12441,1590,5300,2379,1915,464,556,2550,1839,711,4478,1979,0,2499,13460,4758,8702,3538,490,3048,1684,2251
47,35016,15540,"Burlington-South Burlington, VT Metro Area",207288,41997,"Burlington-South Burlington, VT Metro Area",218341,3100000US15540,"Burlington-South Burlington, VT Metro Area",71420,40725,1348,25625,1267,23951,81,42250,5302,40256,10562,47924,3546,37145,6965,33104,2718,50271,2537,50147,181,51705,2811,41660,5808,44618,3919,51269,1889,41082,6751,46019,4821,51665,85,-,1845,33845,15312,40350,7075,41221,8237,39720,1778,28008,488,28102,1290,24810,3841,30976,4678,46490,1.7,(X),82026,1639,1568,71,4059,11938,1721,7495,3805,3306,499,1905,4529,3680,849,10377,8458,17,1902,21086,8011,13075,4503,843,3660,4180,4789
48,30266,15940,"Canton-Massillon, OH Metro Area",407631,34866,"Canton-Massillon, OH Metro Area",399927,3100000US15940,"Canton-Massillon, OH Metro Area",122421,37334,930,28224,565,11266,365,40459,7099,44023,33614,40996,4896,45129,12284,30667,7770,52520,6571,52705,1199,45125,1878,35717,6027,31790,4716,31215,1311,36657,9268,38118,4901,42051,143,27292,4224,30860,22877,35812,6767,42767,16110,33458,5675,18828,922,26352,4753,17377,5597,28985,4506,43452,3.7,(X),126284,1651,763,888,6837,30246,3887,11549,9843,6590,3253,2518,7463,5433,2030,9475,4840,187,4448,28896,9243,19653,5320,871,4449,5127,3472
49,31421,15980,"Cape Coral-Fort Myers, FL Metro Area",590564,31793,"Cape Coral-Fort Myers, FL Metro Area",739224,3100000US15980,"Cape Coral-Fort Myers, FL Metro Area",176013,37048,1326,16455,1326,16455,0,-,31717,36678,9038,36829,6399,43951,22386,34456,6975,40283,5260,40357,1715,40235,4807,40521,13553,50209,6398,51379,7155,46747,17570,40203,8382,49065,70,-,9118,32708,27089,35772,6324,38424,20765,33699,17153,27862,4905,31857,12248,24970,8061,41278,9939,43307,6.6,(X),221994,2624,2236,388,30600,9466,4467,28023,12999,10156,2843,3097,14932,7173,7759,26883,12038,433,14412,42296,10222,32074,24233,6618,17615,10706,11668
51,33579,16300,"Cedar Rapids, IA Metro Area",252784,40151,"Cedar Rapids, IA Metro Area",270293,3100000US16300,"Cedar Rapids, IA Metro Area",88495,40209,1613,31250,1386,31977,227,16496,4654,43295,19937,47258,3335,45102,8822,33103,6066,45984,4362,40570,1704,72031,3740,43214,8902,41070,8030,41598,872,36162,6180,41690,4180,50617,0,-,2000,28538,15582,34445,5293,41901,10289,30547,2931,21713,509,70015,2422,20870,3635,34241,3098,46810,2.1,(X),103135,2635,2607,28,8339,18437,3699,8933,6595,4751,1844,2376,10616,9006,1610,8754,5513,78,3163,20215,7073,13142,5386,1312,4074,3494,3656
52,31858,16580,"Champaign-Urbana, IL Metro Area",221079,39825,"Champaign-Urbana, IL Metro Area",241000,3100000US16580,"Champaign-Urbana, IL Metro Area",63930,39397,1290,46764,1202,47179,88,-,3370,41718,7182,41167,2019,43509,6263,29847,3606,54101,2779,51332,827,68695,1441,40137,4235,39479,3059,41625,1176,36395,4704,57922,3667,60839,120,47727,917,34410,19930,37731,12601,41497,7329,31829,4286,26492,981,32917,3305,23730,2123,30545,3481,47162,3.9,(X),80454,1509,1509,0,4735,7259,3043,7329,4227,3513,714,1564,6693,4933,1760,5110,2960,65,2085,27819,17827,9992,5058,455,4603,3076,3032
53,30762,16620,"Charleston, WV Metro Area",302949,34290,"Charleston, WV Metro Area",215089,3100000US16620,"Charleston, WV Metro Area",90189,35955,4469,56896,213,35080,4256,59058,7157,40438,6916,53583,2794,34701,8983,26977,6409,50803,4575,46662,1834,66097,2297,36738,7627,31352,6476,33450,1151,21523,9272,39019,6463,43030,59,-,2750,32540,18912,33441,4376,35372,14536,32170,3475,19885,844,21929,2631,19100,3389,26617,8489,37150,5.9,(X),62828,2439,211,2228,2661,4310,1632,5820,4401,3211,1190,1524,4353,4114,239,6111,3874,121,2116,17892,4062,13830,2984,644,2340,2239,6462
54,32350,16700,"Charleston-North Charleston, SC Metro Area",630100,39049,"Charleston-North Charleston, SC Metro Area",775831,3100000US16700,"Charleston-North Charleston, SC Metro Area",207568,36072,1618,32444,1467,31914,151,90615,19877,33860,21485,41481,6069,38735,19365,28293,19719,41487,14856,41127,4863,42275,5095,37779,14818,40830,9654,44935,5164,37450,22120,40724,14249,50803,47,-,7824,26970,36248,37965,11483,38994,24765,37255,13911,22657,2389,31894,11522,21818,9998,31688,17245,36951,9.1,(X),287519,942,942,0,24039,28286,7297,28427,15564,12767,2797,5891,17462,10605,6857,45235,28003,238,16994,61369,21056,40313,23614,4022,19592,12280,17113
55,35104,16740,"Charlotte-Gastonia-Concord, NC-SC Metro Area",1650667,40564,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2525305,3100000US16740,"Charlotte-Gastonia-Concord, NC-SC Metro Area",559710,41151,1860,35735,1754,35302,106,49825,54200,34281,74329,42000,25864,42229,54906,33693,36726,44589,27795,42425,8931,55469,15056,50644,78165,55543,61543,60130,16622,45676,60759,50983,40316,62837,1185,38162,19258,31574,85957,37648,25134,36518,60823,38101,30275,26230,6742,42050,23533,22492,23220,31412,18393,41362,3.6,(X),919762,6010,4797,1213,65425,135980,32772,90562,56280,43192,13088,19945,112726,94260,18466,110833,71400,1828,37605,163828,59374,104454,62684,15050,47634,37818,24899
