GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23
1600000US4803000,4803000,"Amarillo city, Texas",101897,3253,54254,2186,47643,2213,22974,1798,26553,1206,19631,2238,64208,3310,38150,2346,26058,2079,3.9,1.5,3.6,2.1,4.3,2.4,7.4,2.1,4.3,2.2,12.1,3.4,27.4,3.4,25.1,4.4,30.8,5.6,20.0,3.1,20.8,4.2,18.8,4.1,16.6,3.1,16.8,3.6,16.3,3.8,11.7,2.0,13.2,2.6,9.4,2.8,2.2,0.7,2.4,0.9,2.1,1.1,5.4,1.4,6.9,1.9,3.3,1.7,5.3,1.5,6.9,2.0,3.0,1.7,(X),(X),32045,2585,26006,2082,41364,2702,46492,3793,33857,2638,26843,1093,31847,1487,22044,1847,20968,1958,24396,2465,15924,3988,24582,2290,29759,3734,16260,1753,27714,5116,34193,4315,24622,3647,38533,4715,47037,10195,36602,2741,49578,8780,70625,18724,39793,3921,13.1,(X),(X),(X),(X),(X)
1600000US4804000,4804000,"Arlington city, Texas",212034,7861,116517,6288,95517,4077,29143,1930,32333,1999,23740,1843,128093,6123,77972,5320,50121,3310,1.2,0.4,0.8,0.5,1.9,0.8,6.6,1.6,5.4,1.8,8.6,2.3,16.3,2.0,15.3,2.7,17.9,2.7,19.1,2.2,18.4,2.9,20.2,3.2,24.0,2.3,23.2,2.8,25.2,3.2,13.3,1.6,12.7,1.8,14.2,2.7,6.3,1.3,7.4,1.8,4.7,1.4,7.0,1.1,8.4,1.5,5.0,1.6,6.1,1.1,8.5,1.6,2.4,1.0,(X),(X),41241,1748,35704,2107,46589,1882,50999,2913,39728,1752,33216,2311,38774,2644,27197,1297,20783,1935,25098,4045,14269,2392,28031,3068,32232,3353,22472,2136,33220,2841,40726,2518,26745,1648,45206,1968,51957,6694,41085,1343,49520,5214,54722,11736,45496,4284,17.8,(X),(X),(X),(X),(X)
1600000US4804462,4804462,"Atascocita CDP, Texas",37258,4174,20182,2327,17076,2464,32814,3831,41222,7727,25748,4810,24242,3569,15025,1997,9217,2185,4.5,3.0,3.3,3.1,6.5,6.4,6.5,3.6,6.9,4.5,5.8,4.8,14.1,4.8,11.8,6.0,17.9,8.9,15.5,4.7,13.3,5.8,19.1,9.1,18.9,4.9,13.9,5.1,27.1,9.4,11.8,4.0,13.1,5.0,9.6,4.9,6.1,2.7,7.6,4.4,3.6,2.7,10.1,3.5,12.8,4.7,5.8,4.3,12.4,3.3,17.2,4.7,4.6,3.8,(X),(X),50465,12705,35227,4292,56781,7375,67619,9695,39114,4667,35703,3279,46648,8375,27538,4891,25168,4806,30170,7917,19080,4137,29517,6264,33757,5184,20802,9246,36170,7583,51631,7089,24402,5504,46121,5967,76191,16064,38244,4654,69583,26622,82297,21967,54384,23087,25.6,(X),(X),(X),(X),(X)
1600000US4805000,4805000,"Austin city, Texas",469369,7951,269287,5492,200082,4828,28001,1295,30562,892,25643,899,279351,6606,175776,5480,103575,4545,1.6,0.4,1.9,0.5,1.1,0.5,5.7,1.0,4.5,1.1,7.6,1.7,17.0,1.3,17.9,1.8,15.5,2.1,18.7,1.4,17.9,1.6,20.2,2.3,19.8,1.3,17.6,1.8,23.6,2.1,12.7,1.1,11.8,1.2,14.1,1.6,4.9,0.7,4.4,0.8,5.8,1.2,8.3,0.7,9.0,0.9,7.0,1.2,11.3,0.9,14.9,1.4,5.0,0.9,(X),(X),40961,839,38142,1704,54076,1451,59077,2194,45589,1364,33504,1370,36307,1289,31013,978,21045,1012,22777,1582,15395,2081,24078,1366,25759,2197,21708,2725,30574,987,32128,2253,28358,1923,45650,2196,51994,3043,39890,1654,59089,5922,74707,7417,44922,3184,19.5,(X),(X),(X),(X),(X)
1600000US4806128,4806128,"Baytown city, Texas",32720,4113,19648,2986,13072,2251,25964,4760,32406,7405,17099,4347,18597,2733,12676,2013,5921,1359,0.0,1.0,0.0,1.5,0.0,3.2,13.6,5.6,10.0,5.7,21.2,10.7,15.5,4.7,15.3,6.0,16.1,7.3,14.4,4.8,11.8,5.4,19.9,8.9,21.4,5.4,23.4,6.4,17.0,7.7,18.0,5.2,20.8,6.9,12.1,7.2,3.0,1.4,3.1,1.7,2.6,2.2,7.8,3.1,10.6,4.7,1.8,2.1,6.3,2.9,5.0,2.9,9.3,6.4,(X),(X),40688,5092,31239,6240,44107,3557,45420,4267,41297,7297,31351,4036,36701,4510,21034,5325,26353,13369,30245,13929,17805,11425,24319,6782,32213,8641,15130,5364,31758,7571,42106,17330,20382,6984,45187,3706,46309,21619,43828,5866,53875,8301,54825,28382,53196,10137,21.0,(X),(X),(X),(X),(X)
1600000US4807000,4807000,"Beaumont city, Texas",54887,3677,27792,2400,27095,2098,24495,2458,30975,2830,19221,2398,27846,2806,15100,1968,12746,1815,2.4,1.4,1.2,1.2,3.8,2.7,8.6,3.9,4.8,3.9,13.1,6.5,20.6,4.9,14.6,5.7,27.6,8.4,16.8,4.0,13.8,4.8,20.3,6.5,19.2,4.3,20.7,6.4,17.5,5.5,13.7,3.5,17.6,6.0,9.0,3.8,3.0,1.6,2.5,1.8,3.6,3.0,8.6,2.4,13.2,4.0,3.1,2.1,7.2,2.2,11.5,3.7,2.2,1.7,(X),(X),44994,7208,26496,2240,47368,4656,59356,7257,33167,3677,28682,2442,40200,4946,21548,2409,16342,5939,22228,3971,11777,4143,19891,5219,29132,4716,15198,4879,29527,3580,44751,8236,22443,3543,41310,2876,57061,15026,35130,6728,51840,8733,61744,29493,49711,3497,18.3,(X),(X),(X),(X),(X)
1600000US4810768,4810768,"Brownsville city, Texas",76729,4922,41773,3008,34956,2857,16113,1579,19335,2066,13721,1271,41602,3412,25181,2453,16421,1942,8.9,2.5,8.1,3.3,10.0,3.3,19.0,3.3,15.8,3.9,24.1,6.0,25.5,3.4,24.3,4.0,27.3,6.8,18.0,3.4,20.5,4.3,14.2,4.6,14.5,2.3,13.6,3.1,15.9,4.1,6.6,1.8,9.1,2.8,2.7,1.9,2.7,1.4,2.9,1.9,2.2,2.0,2.4,1.0,2.8,1.6,1.8,1.5,2.5,1.0,2.9,1.4,1.8,1.3,(X),(X),25760,1939,20551,1960,30108,1769,32122,2152,27018,3104,18743,1486,22653,1860,14529,1310,11486,952,15268,2161,9322,1567,19076,3052,24521,3470,14297,2968,22459,3858,25055,5377,20602,4229,37114,3237,37277,5323,36867,4431,45901,5827,48353,5175,41618,6988,13.3,(X),(X),(X),(X),(X)
1600000US4810912,4810912,"Bryan city, Texas",37712,3591,20702,2218,17010,2444,16841,2191,20939,1854,12499,3107,19169,2762,11556,2199,7613,1635,3.3,2.2,2.1,2.4,5.2,4.2,16.4,6.5,13.1,8.9,21.4,9.5,29.5,6.1,30.3,8.9,28.4,11.8,10.3,3.6,10.8,5.3,9.6,5.2,21.3,5.4,23.9,7.8,17.4,8.6,7.5,3.8,6.3,3.4,9.2,7.3,2.3,1.6,3.0,2.3,1.1,2.0,3.6,2.6,3.9,3.7,3.3,3.9,5.7,3.5,6.5,4.9,4.3,4.4,(X),(X),29830,10325,21985,3769,36568,4504,38955,6669,32945,6338,22519,2060,27922,7831,17370,3856,14506,3766,17315,8130,11334,1403,20786,1269,24460,9088,16180,3955,26983,6168,39826,11680,17458,11022,36755,8905,45787,5017,24272,12031,43472,15280,51817,35903,41046,4184,16.7,(X),(X),(X),(X),(X)
1600000US4813024,4813024,"Carrollton city, Texas",68691,5167,37933,3524,30758,2683,34691,2167,36336,2061,31905,2556,42947,3520,25625,2543,17322,1961,0.5,0.5,0.7,0.7,0.2,0.4,3.9,1.5,3.8,2.0,4.0,2.1,11.1,2.7,10.7,3.6,11.9,4.9,19.7,3.7,18.1,4.3,21.9,5.7,23.1,3.9,21.8,5.0,25.0,5.3,17.8,3.5,18.7,4.6,16.4,5.6,3.9,1.1,4.4,1.6,3.2,1.7,8.7,2.3,8.8,2.9,8.6,3.5,11.3,2.4,13.0,3.3,8.9,3.4,(X),(X),44318,6511,39820,3202,56314,3911,60399,5825,50271,4407,37231,1872,39538,3483,35296,2653,18184,5019,24742,4510,12661,6497,29364,1855,31283,3543,27141,2779,39135,2781,41912,7953,36429,4047,53589,4377,58059,5487,50570,3330,56127,11461,75448,23371,47386,9441,22.8,(X),(X),(X),(X),(X)
1600000US4815976,4815976,"College Station city, Texas",51418,3644,29429,2568,21989,2113,15307,2025,16848,3279,11843,3476,18557,2383,11613,1889,6944,1457,3.1,1.9,3.3,2.6,2.8,2.8,4.0,2.7,3.7,3.1,4.6,4.8,16.4,4.8,12.8,5.7,22.4,10.4,23.1,6.9,19.7,8.3,28.9,9.4,16.2,5.4,17.8,6.7,13.4,6.1,16.1,4.9,15.4,5.9,17.2,7.6,2.4,1.6,2.6,2.1,2.2,1.9,8.6,3.8,9.9,4.1,6.4,5.4,10.0,3.2,14.8,5.1,2.0,1.9,(X),(X),41072,7716,31634,2796,54489,7331,64242,10887,38180,4493,32667,4073,36228,2655,29958,2853,20293,10616,25519,13019,14857,6543,29754,3347,35690,4180,26836,3681,29845,10457,35364,15254,29266,7644,31470,4656,29828,14810,32352,4899,53496,9042,54954,19002,52303,10231,18.2,(X),(X),(X),(X),(X)
1600000US4817000,4817000,"Corpus Christi city, Texas",153828,3214,81615,1845,72213,2491,23934,2016,29276,2742,20328,966,87078,3364,49917,2295,37161,2475,2.7,0.8,1.4,0.9,4.4,1.6,7.9,2.0,6.1,2.2,10.4,3.2,20.0,2.3,15.7,2.9,25.7,3.5,19.7,2.5,17.6,2.7,22.5,4.0,18.0,2.2,17.7,2.6,18.4,3.9,12.8,1.7,15.5,2.4,9.3,2.5,5.8,1.3,7.7,1.6,3.3,1.6,6.5,1.5,9.0,2.0,3.3,1.7,6.5,1.4,9.3,2.0,2.6,1.3,(X),(X),42157,2175,28147,1761,46099,2847,54647,4640,34618,1907,29404,1944,35734,2438,23950,2463,17180,2410,20846,2945,8773,2973,22464,2719,27101,4621,20308,2147,31683,1483,42297,3422,27059,2801,44819,4171,62037,4247,38298,5355,54670,5094,72298,14635,46300,5822,11.6,(X),(X),(X),(X),(X)
1600000US4819000,4819000,"Dallas city, Texas",660517,13129,384421,8460,276096,8579,25499,479,26152,563,24096,978,425963,12332,265462,8763,160501,7888,1.7,0.4,1.1,0.4,2.7,0.7,7.9,1.2,7.1,1.3,9.3,1.7,26.1,1.4,28.4,1.8,22.2,2.1,18.8,1.4,18.8,2.0,18.8,2.0,16.9,1.3,15.1,1.5,19.8,2.0,10.0,0.8,8.5,1.0,12.5,1.7,3.4,0.5,3.5,0.7,3.2,0.6,5.5,0.6,5.9,0.8,4.8,0.9,9.7,0.7,11.6,1.0,6.7,0.9,(X),(X),31582,735,32367,1171,51699,1991,56070,3020,44468,1869,28734,1216,30109,1122,27065,768,18854,913,20963,766,14937,1292,24640,1490,25537,1209,22620,1789,32290,978,35429,2127,31001,874,50300,1305,56968,7666,42018,1432,72694,5273,94667,11929,52329,5747,19.3,(X),(X),(X),(X),(X)
1600000US4819972,4819972,"Denton city, Texas",70569,5475,37789,4060,32780,3085,18769,1881,22268,2528,13467,2388,29008,3469,18073,2684,10935,1611,1.1,0.9,0.4,0.5,2.2,2.1,4.2,1.9,3.1,2.2,5.9,3.7,22.2,5.4,23.3,7.1,20.4,6.3,21.5,4.6,21.0,6.5,22.3,6.4,20.5,4.6,15.8,4.7,28.4,7.4,12.7,3.4,13.7,4.6,11.1,3.7,3.0,1.6,4.0,2.4,1.4,1.4,8.1,2.6,9.1,3.6,6.5,4.2,6.6,2.4,9.6,3.7,1.6,1.6,(X),(X),36793,5806,34345,3959,50323,8251,57704,13505,38125,3227,29865,2308,31538,1785,25816,5185,20134,5650,23338,6611,9790,4457,25999,2764,24667,5796,26515,2147,30248,3104,37345,10002,17771,5193,36174,5290,45348,13265,32765,5998,44914,9678,50086,13337,42360,10067,9.4,(X),(X),(X),(X),(X)
1600000US4822660,4822660,"Edinburg city, Texas",30132,4114,15035,2401,15097,2424,18400,2233,23085,5585,15849,2348,14742,2450,7592,1484,7150,1605,5.0,3.6,1.7,2.0,8.5,6.8,5.7,3.3,6.2,5.0,5.2,3.9,30.8,6.7,18.4,7.8,43.9,10.9,15.0,5.8,19.3,8.8,10.4,5.8,19.7,7.3,21.9,9.8,17.4,7.6,8.1,4.1,8.2,6.3,8.0,6.0,4.9,3.5,7.1,5.5,2.5,2.5,4.4,2.9,7.7,5.8,1.0,1.7,6.3,3.7,9.5,6.5,3.0,3.2,(X),(X),40779,8846,20978,3698,39340,4643,46893,6363,31319,5211,23200,3799,29242,5501,18848,1844,12224,1874,14193,3259,10881,2110,23413,4733,29213,14365,16253,5158,22041,5156,32167,14965,19106,1974,41756,4805,47897,9305,40593,2956,57991,19666,"100,000+",***,52689,12178,7.6,(X),(X),(X),(X),(X)
1600000US4824000,4824000,"El Paso city, Texas",276538,6727,148947,3961,127591,4294,20683,631,24665,1809,16200,814,156349,6062,93036,4082,63313,3477,4.6,0.9,3.2,0.9,6.8,1.8,11.4,1.3,9.3,1.5,14.5,1.9,24.4,1.7,23.6,2.0,25.6,2.9,17.3,1.6,16.1,2.2,19.1,2.5,18.8,1.8,19.2,2.2,18.3,2.5,10.8,1.4,12.9,1.9,7.7,1.8,3.7,0.8,3.9,0.9,3.2,1.3,4.5,0.9,5.8,1.3,2.7,0.9,4.5,1.0,6.0,1.3,2.2,1.1,(X),(X),33560,1680,26445,1465,39126,1453,43565,2038,32603,1469,25142,1176,30491,1236,20681,884,12703,920,15733,910,10441,1011,19846,1275,22216,1743,15747,1615,26732,1265,33402,2394,21402,1160,41831,1036,45601,3925,40528,1133,52525,3833,61318,6476,44629,3953,10.5,(X),(X),(X),(X),(X)
1600000US4826232,4826232,"Flower Mound town, Texas",36337,3277,19695,2153,16642,1838,46469,3866,68281,13676,30106,4493,23687,2748,15337,1961,8350,1472,0.3,0.4,0.4,0.7,0.0,2.2,1.8,2.3,2.1,3.4,1.3,1.6,7.3,4.5,4.7,4.0,12.0,10.5,11.4,4.4,7.3,3.6,18.9,10.1,15.7,4.1,10.6,4.0,25.0,7.7,14.4,3.8,14.0,4.9,15.0,7.2,6.1,2.0,4.0,2.1,10.0,4.7,12.8,3.1,17.0,4.5,5.1,3.0,30.3,5.1,40.0,6.7,12.6,6.1,(X),(X),83995,6551,45662,6459,81878,6245,96679,8716,54692,7423,52436,6909,81005,7180,35329,5192,30628,2440,30259,8127,-,**,35859,12910,43477,20141,30915,7148,46410,4354,78121,21297,32184,7950,70501,9309,94669,12428,41044,7994,65820,16799,94940,27037,34547,19935,4.8,(X),(X),(X),(X),(X)
1600000US4827000,4827000,"Fort Worth city, Texas",347040,7376,191818,5080,155222,4699,27187,981,31370,893,22934,1135,211727,6631,127757,4559,83970,4070,1.9,0.5,1.1,0.6,3.1,1.1,6.0,0.9,5.0,1.2,7.6,1.4,20.9,1.7,19.3,2.0,23.4,2.9,18.9,1.5,17.4,2.0,21.2,2.1,22.0,1.4,20.2,1.8,24.7,2.3,12.0,1.1,13.3,1.5,10.0,1.6,4.7,0.8,5.6,1.1,3.3,1.0,6.2,0.9,7.8,1.2,3.7,1.0,7.4,0.8,10.3,1.3,3.1,0.8,(X),(X),40325,1593,32092,1056,46524,1272,52153,1949,37959,1358,31701,789,36159,1104,26807,1218,19273,1680,21756,1161,15077,1521,25849,1566,31055,1481,21530,1259,34961,1451,42470,1511,28745,1739,46077,1923,58412,4729,40988,1589,55953,2935,72746,15983,43868,4320,14.8,(X),(X),(X),(X),(X)
1600000US4827684,4827684,"Frisco city, Texas",51473,4474,27218,2535,24255,2685,49342,5001,64628,5382,36110,2905,35841,3586,21723,2174,14118,2237,0.3,0.5,0.0,0.9,0.8,1.3,0.7,0.7,0.6,0.7,0.8,1.4,6.6,2.9,5.8,3.1,7.8,5.8,12.4,3.4,9.2,3.9,17.3,5.5,17.5,3.8,13.9,4.5,22.9,7.7,15.4,2.9,14.6,3.5,16.8,5.3,5.7,2.1,6.5,2.9,4.5,2.9,16.1,3.3,17.1,4.2,14.6,4.9,25.3,3.6,32.3,4.7,14.5,5.0,(X),(X),72099,11744,50144,8322,84148,7894,98952,12245,61370,5899,55985,4745,70468,8593,39753,3700,27459,12108,24921,11386,34000,10145,35244,2369,38931,13982,35094,4547,42475,5665,47700,12328,38599,4475,70027,8530,88632,6708,44368,8059,87049,15868,"100,000+",***,57058,24088,9.2,(X),(X),(X),(X),(X)
1600000US4829000,4829000,"Garland city, Texas",132687,7797,76162,5880,56525,4077,24123,1445,24963,2088,22330,2007,85786,6947,51432,5289,34354,3645,1.5,0.7,1.3,0.9,1.9,1.2,8.5,2.0,6.7,2.7,11.3,2.9,28.8,4.3,28.9,5.5,28.6,5.3,19.3,3.0,19.5,4.2,18.9,3.9,17.1,2.4,15.8,2.9,19.0,3.8,11.4,2.2,12.2,2.7,10.1,3.0,2.9,1.1,3.8,1.6,1.6,0.9,4.8,1.2,4.5,1.3,5.2,2.3,5.7,1.5,7.3,2.0,3.3,2.2,(X),(X),31371,2132,30429,1848,40734,2508,42556,2949,38007,4297,27728,2426,29375,2728,25474,3377,20141,1226,21947,1890,17474,1533,23723,2777,28108,4580,21294,1413,33362,1980,37309,5659,31336,1711,45903,6342,55745,6989,41132,3414,51413,4992,70998,24250,43012,5126,14.8,(X),(X),(X),(X),(X)
1600000US4830464,4830464,"Grand Prairie city, Texas",87292,6898,46801,4482,40491,3478,27714,1581,30732,1384,24668,3045,58427,5458,34508,3750,23919,2826,2.6,1.2,1.3,0.8,4.5,2.8,8.4,2.3,5.9,2.6,12.1,4.4,18.3,3.0,20.2,4.4,15.5,3.5,25.5,3.6,25.5,4.8,25.5,5.5,22.6,3.4,20.2,4.0,26.2,5.6,8.7,1.9,9.9,2.9,7.0,2.4,4.8,1.7,5.3,2.2,4.0,1.7,5.1,1.3,6.7,2.0,2.7,1.4,4.1,1.4,5.0,1.7,2.7,1.9,(X),(X),33704,2274,30882,2208,39721,2183,42935,2803,35085,2737,30973,1211,33322,1813,27274,2165,21136,1713,25797,2777,13601,1997,28094,2362,30193,3355,26559,1843,33895,3864,38369,4523,29933,2767,45857,2951,47118,5795,43495,5680,44475,9096,51958,16030,36154,20819,11.3,(X),(X),(X),(X),(X)
1600000US4835000,4835000,"Houston city, Texas",1100966,17836,621240,10790,479726,10098,25474,472,27486,842,21814,467,702130,16253,428961,10750,273169,8553,2.9,0.5,2.2,0.5,3.9,0.8,8.0,0.6,6.9,0.7,9.9,1.1,24.3,1.1,23.4,1.5,25.6,1.7,18.9,1.0,19.2,1.2,18.5,1.6,15.8,0.9,15.0,1.0,17.1,1.5,10.2,0.6,10.5,0.8,9.6,1.0,3.9,0.4,3.7,0.5,4.1,0.6,6.0,0.5,6.5,0.7,5.1,0.7,10.1,0.5,12.5,0.7,6.3,0.7,(X),(X),33104,1456,31071,592,50824,1098,56815,1662,41416,1188,29421,1032,31549,552,25034,852,18074,686,21151,544,12632,1083,23678,748,26415,905,20266,872,31104,617,35685,1566,27289,1327,50544,1165,61284,1422,42998,1584,67108,3536,81928,3292,53199,3109,18.0,(X),(X),(X),(X),(X)
1600000US4837000,4837000,"Irving city, Texas",114134,5403,65906,4090,48228,3191,28401,2311,30346,2539,26654,2139,75055,4034,45785,3327,29270,2649,1.9,1.0,2.6,1.5,0.9,0.7,6.5,2.0,5.4,2.2,8.0,3.3,21.9,2.7,19.9,3.7,25.1,4.8,18.7,2.8,19.4,3.7,17.7,3.9,20.4,2.6,19.0,3.3,22.6,4.2,11.5,2.1,11.6,2.8,11.3,3.2,3.9,1.3,4.0,1.5,3.8,1.9,7.5,1.7,8.6,2.4,5.8,2.1,7.8,1.5,9.5,2.1,5.0,1.8,(X),(X),36106,1929,33612,3794,48778,2972,52757,4508,42555,3233,31947,1854,34209,3424,29970,2319,19344,2697,21435,2156,13641,3061,27687,3643,31025,5516,25671,4990,31880,2962,32194,6429,31606,2511,45428,3833,50806,5009,42550,7426,68846,6385,71941,12460,50803,11858,11.5,(X),(X),(X),(X),(X)
1600000US4839148,4839148,"Killeen city, Texas",55071,3697,27784,2391,27287,2295,28046,1983,31424,1537,24051,3329,36181,3072,20362,2218,15819,1997,2.8,1.8,2.5,2.4,3.2,2.8,5.7,2.4,4.5,2.6,7.3,3.6,18.9,3.4,17.6,4.3,20.7,5.0,27.8,4.5,22.5,5.3,34.6,7.6,25.1,3.6,28.2,5.4,21.2,5.5,13.4,3.2,18.1,4.9,7.3,3.5,3.4,1.6,3.9,2.1,2.7,2.2,1.2,0.8,1.4,1.1,1.0,1.0,1.6,1.2,1.2,0.9,2.1,2.5,(X),(X),35752,1884,30317,1822,36567,2474,38031,2188,34682,4891,30032,1847,32186,3425,26325,2346,16373,3896,17213,5708,11685,8061,22341,3090,26388,3922,18990,4484,31188,1249,35982,3024,27447,3149,37760,3911,40314,14309,37342,5592,50048,13625,50399,36947,46371,12910,24.0,(X),(X),(X),(X),(X)
1600000US4841464,4841464,"Laredo city, Texas",100826,3063,54919,2023,45907,2091,16488,1350,20127,1411,12041,1039,54537,3174,35051,2545,19486,1890,6.4,1.7,4.3,1.9,10.3,3.4,18.7,3.0,18.3,3.9,19.5,4.6,25.3,3.2,24.6,3.9,26.6,4.9,17.5,2.6,16.9,3.5,18.6,4.4,13.9,2.4,13.4,3.1,14.8,4.2,8.4,1.8,9.7,2.5,6.2,2.6,3.4,1.5,4.0,1.9,2.2,2.1,3.5,1.4,5.1,2.1,0.6,0.7,2.8,1.2,3.7,1.7,1.1,1.4,(X),(X),26246,1961,23296,1563,33362,2130,36567,3466,27596,3361,20792,1297,23697,2155,15560,1940,12351,1373,17332,2618,8131,1143,18413,2903,20257,1786,14758,3781,24440,2667,30818,5603,21301,3151,38695,4239,41023,6634,37266,3457,45140,6533,46250,19168,45042,5167,10.5,(X),(X),(X),(X),(X)
1600000US4841980,4841980,"League City city, Texas",41051,3480,21950,2239,19101,1786,43580,3733,56289,5215,30316,4518,27175,2737,17153,2125,10022,1266,0.7,0.7,0.8,1.0,0.6,1.0,3.6,2.1,3.3,3.0,4.1,2.5,12.2,3.2,11.7,4.2,13.0,5.3,11.8,3.7,10.1,4.0,14.7,5.8,16.1,3.8,12.7,4.2,21.7,6.2,18.5,3.7,17.3,4.7,20.6,6.4,6.8,2.1,5.4,2.4,9.0,4.3,15.6,3.8,19.0,5.0,9.9,5.4,14.7,3.3,19.5,4.6,6.3,3.5,(X),(X),60768,3640,46691,4866,65893,5652,74040,8454,51949,4773,49331,3516,60862,2814,36128,7771,21002,3132,22060,12455,12692,6508,31985,9960,44097,9976,25878,9854,43727,7518,61121,2553,29026,6326,58470,7661,79641,18503,44726,8558,67286,27276,89221,26210,60198,10079,14.8,(X),(X),(X),(X),(X)
1600000US4842508,4842508,"Lewisville city, Texas",55981,5682,29587,3812,26394,3242,32318,3100,36707,3101,26873,2211,36803,4105,21671,2899,15132,2365,0.4,0.5,0.0,0.9,0.9,1.1,5.5,2.5,5.0,3.5,6.1,3.8,16.8,3.9,18.6,6.0,14.3,5.6,16.3,4.3,10.3,3.8,24.8,8.8,23.1,4.2,22.9,6.4,23.4,6.6,15.2,3.7,16.0,4.4,14.0,6.5,6.9,2.3,9.3,3.8,3.4,2.8,8.7,2.6,9.5,3.4,7.6,4.0,7.2,2.0,8.5,2.8,5.5,2.9,(X),(X),41880,3790,36834,5219,49193,3502,52890,5301,43899,4146,36545,2611,40859,3772,31328,5366,20614,14552,22881,7092,11181,533,28938,6449,34310,3529,20852,10676,35865,4473,41211,3225,29666,7782,48565,5477,54053,6017,41790,4390,52428,16521,62126,6044,48562,13874,8.6,(X),(X),(X),(X),(X)
1600000US4843888,4843888,"Longview city, Texas",41752,3040,21517,1886,20235,1741,22803,3955,30465,2352,16933,2645,22748,2222,13563,1351,9185,1457,2.0,1.3,1.1,1.3,3.4,2.7,8.6,3.1,4.8,3.1,14.1,7.2,17.1,3.5,17.6,4.6,16.5,6.4,22.4,3.9,20.4,4.7,25.3,7.7,23.4,4.2,19.0,5.3,29.9,8.4,13.7,3.6,17.8,5.6,7.7,4.3,3.6,1.5,6.1,2.5,0.0,2.0,4.5,2.0,6.1,3.2,2.1,1.7,4.7,2.2,7.1,3.6,1.1,1.3,(X),(X),37351,4217,29609,2363,41001,2672,47361,4463,31609,2510,28680,2099,35714,3491,20880,3911,16154,1164,24462,8421,8935,1596,20882,5257,30515,6774,16363,2620,30652,4619,37473,10104,21970,4404,37874,3951,49157,17404,36046,11106,47511,14247,56987,69138,29438,17270,11.1,(X),(X),(X),(X),(X)
